placeId,place_name,introduction,category_name,categoryId,latitude,longitude,postcode,thumbnail_url,tags,province_Id,province_name,district_Id,district_name,sub_district_Id,sub_district_name,updated_at
1520,วัดศิลาอาสน์ ภูพระ,ตั้งอยู่ที่บ้านนาไก่เซา ตำบลนาเสียว ห่างจากตัวเมืองชัยภูมิไปตามทางหลวงหมายเลข 201 (ชัยภูมิ-ภูเขียว) ประมาณ 13 กิโลเมตร เลี้ยวซ้ายตามทางสายนาเสียว-ห้วยชันประมาณ 5 กิโลเมตร,สถานที่ท่องเที่ยว,3,15.91604,102.06053,36000.0,https://dmc.tatdataapi.io/assets/843045cc-4a19-4b47-80a7-3204a5562664.jpeg,,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360109,นาเสียว,2024-07-15T05:09:55.964Z
7498,อุทยานแห่งชาติตาดโตน,ครอบคลุมพื้นที่ตำบลนาฝาย ตำบลท่าหินโงม ตำบลห้วยต้อน และตำบลนาเสียว ส่วนหนึ่งของทิวเขาภูแลนคา และเป็นส่วนหนึ่งของต้นน้ำลำธารที่สำคัญของจังหวัด คือ ลำปะทาว และ ต้นน้ำชี มีน้ำตกที่สวยงามหลายแห่ง ได้แก่ น้ำตกตาดโตน น้ำตกตาดฟ้า และน้ำตกผาเอียง ,สถานที่ท่องเที่ยว,3,15.98148,102.03593,36000.0,https://dmc.tatdataapi.io/assets/d223e615-bb5b-484d-ac4f-1ccd8ce29253.jpeg,อุทยานแห่งชาติตาดโตน,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360104,นาฝาย,2024-07-15T05:09:55.205Z
12836,อุทยานแห่งชาติภูแลนคา,ลักษณะภูมิประเทศเป็นภูเขาสลับซับซ้อน สภาพป่ามีทั้งป่าทึบและป่าโปร่ง เป็นต้นน้ำลำธารของลำห้วยที่ไหลลงสู่แม่น้ำชี มีจุดเด่นทางธรรมชาติหลากหลายทั้งหน้าผาสันเขา ลานหินและก้อนหินรูปร่างแปลก ๆ รวมทั้งพืชพันธุ์ที่น่าสนใจ,สถานที่ท่องเที่ยว,3,15.99711,101.88824,36000.0,https://dmc.tatdataapi.io/assets/ffbc95c7-6afd-47d1-aa33-313e95348086.jpg,,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360114,ห้วยต้อน,2024-07-15T05:09:53.193Z
30049,บึงละหาน,ครอบคลุมตำบลละหาน ตำบลหนองบัวใหญ่ ตำบลหนองบัวบาน และตำบลลุ่มลำชี พื้นที่ส่วนใหญ่อยู่ในบริเวณตำบลละหาน เป็นแหล่งน้ำธรรมชาติขนาดใหญ่ อุดมสมบูรณ์ด้วยปลาน้ำจืดไม่น้อยกว่า 25 ชนิด ,สถานที่ท่องเที่ยว,3,15.61635,101.8975,36130.0,,บึงละหาน,573,ชัยภูมิ,3606,จัตุรัส,360607,ละหาน,2024-07-15T05:08:38.909Z
10831,สวนรุกขชาติ 100 ปี ภูกุ้มข้าว,,สถานที่ท่องเที่ยว,3,16.32882,101.90771,36120.0,,,573,ชัยภูมิ,3604,เกษตรสมบูรณ์,360412,โนนทอง,2024-07-15T04:48:02.027Z
6983,ถ้ำแก้ว,จากอำเภอภักดีชุมพลไปทางทิศเหนือ 9 กิโลเมตร ตามทางหลวง 2359 ถึงบ้านซับเจริญมีทางแยกซ้ายไปอีก 5 กิโลเมตร,สถานที่ท่องเที่ยว,3,15.97529,101.41422,36260.0,https://dmc.tatdataapi.io/assets/0c79b411-b51e-4231-90eb-0182f74b6968.jpeg,,573,ชัยภูมิ,3614,ภักดีชุมพล,361404,แหลมทอง,2024-07-15T04:46:34.806Z
12771,สถานีวิจัยเพาะเลี้ยงสัตว์ป่าภูเขียว,อยู่ก่อนถึงเขื่อนจุฬาภรณ์ 8 กิโลเมตร,สถานที่ท่องเที่ยว,3,16.49343,101.71502,36180.0,https://dmc.tatdataapi.io/assets/e38ff466-a255-4ff1-b1b9-d34e785c5704.jpeg,,573,ชัยภูมิ,3613,คอนสาร,361305,ทุ่งลุยลาย,2024-07-15T04:46:31.408Z
29050,ศาลเจ้าพ่อตาดโตน (ปู่ด้วง),,สถานที่ท่องเที่ยว,3,15.98166,102.03795,36000.0,,,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360104,นาฝาย,2023-10-16T06:32:27.923Z
12922,อนุสาวรีย์พระยาภักดีชุมพล (แล),ตั้งอยู่กลางวงเวียนศูนย์ราชการ ในตัวเมือง ชาวชัยภูมิได้ร่วมกันสร้างขึ้นเพื่อเป็นอนุสรณ์แด่เจ้าเมืองคนแรกของชัยภูมิ,สถานที่ท่องเที่ยว,3,15.80687,102.03152,36000.0,https://dmc.tatdataapi.io/assets/1bb03312-0ca2-419d-80e8-e2e1776759dc.jpeg,,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360101,ในเมือง,2023-10-16T06:32:09.547Z
16387,น้ำตกตาดฟ้า,,สถานที่ท่องเที่ยว,3,15.94136,102.09772,36000.0,https://dmc.tatdataapi.io/assets/0c9d902b-02af-42cd-8f7c-adfe8ddd2ca1.jpeg,,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360109,นาเสียว,2023-10-16T06:31:05.797Z
16377,น้ำตกตาดโตน,,สถานที่ท่องเที่ยว,3,15.98182,102.03837,36000.0,https://dmc.tatdataapi.io/assets/916c28cd-b3ee-4133-8c5d-2334752e071d.jpeg,,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360104,นาฝาย,2023-10-16T06:29:30.001Z
12684,ภูพระ,,สถานที่ท่องเที่ยว,3,15.91639,102.06114,36000.0,https://dmc.tatdataapi.io/assets/0fd80f6a-3806-46c5-8f36-de078c8bddba.jpeg,,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360109,นาเสียว,2023-10-15T08:40:20.323Z
28150,เขื่อนจุฬาภรณ์ (เขื่อนน้ำพรม),ตั้งอยู่ที่ตำบลทุ่งพระ อำเภอคอนสาร สร้างปิดกั้นลำน้ำพรมบนเทือกเขาขุนพาย ลักษณะเขื่อนเป็นเขื่อนหินทิ้ง แกนกลางเป็นดินเหนียว ตัวสันเขื่อนยาว 700 เมตร,สถานที่ท่องเที่ยว,3,16.53603,101.6498,36180.0,https://dmc.tatdataapi.io/assets/51945099-37b1-417a-b419-7e6f5a20609a.jpg,เขื่อนจุฬาภรณ์,573,ชัยภูมิ,3613,คอนสาร,361305,ทุ่งลุยลาย,2023-10-15T07:35:38.647Z
12106,ปรางค์กู่,ตั้งอยู่ที่บ้านหนองบัว ตำบลในเมือง จากตัวเมืองใช้ทางหลวงหมายเลข 202 (ชัยภูมิ-บัวใหญ่) ประมาณ 1 กิโลเมตร มีทางแยกขวาเข้าปรางค์กู่ตามทางหลวง 2158 เป็นระยะทางอีก 2 กิโลเมตร,สถานที่ท่องเที่ยว,3,15.80668,102.04456,36000.0,https://dmc.tatdataapi.io/assets/bbbd3920-8efd-4faa-8f16-22b8772b5788.jpeg,,573,ชัยภูมิ,3601,เมืองชัยภูมิ,360101,ในเมือง,2023-10-15T07:34:18.099Z
6805,เถ้าฮงไถ่,ผลิตและจำหน่ายเครื่องปั้นดินเผาที่สร้างสรรค์หลากหลายรูปแบบ สำหรับตกแต่งและใช้สอย,สถานที่ท่องเที่ยว,3,13.54471,99.80447,70000.0,https://dmc.tatdataapi.io/assets/bcfbf173-cc7f-46ed-a65f-6824145ac0f3.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700101,หน้าเมือง,2024-09-09T03:53:28.797Z
32794,อัลปาก้าฮิลล์,,สถานที่ท่องเที่ยว,3,13.70987,99.20371,70180.0,,,232,ราชบุรี,7003,สวนผึ้ง,700301,สวนผึ้ง,2024-07-15T05:34:11.281Z
10427,โบสถ์คริสต์วัดพระหฤทัย,,สถานที่ท่องเที่ยว,3,13.45798,99.8873,70170.0,,,232,ราชบุรี,7009,วัดเพลง,700903,วัดเพลง,2024-07-15T05:33:38.381Z
6185,เดอะรีสอร์ท วอเตอร์พาร์ค,,สถานที่ท่องเที่ยว,3,13.70046,99.19875,70180.0,,,232,ราชบุรี,7003,สวนผึ้ง,700301,สวนผึ้ง,2024-07-15T05:33:07.593Z
24122,ค่ายหลวงบ้านไร่,,สถานที่ท่องเที่ยว,3,13.71735,99.8575,70120.0,,,232,ราชบุรี,7007,โพธาราม,700705,คลองตาคต,2024-07-15T05:32:38.498Z
14593,ปางช้างเผือกดำเนินสะดวก,"032-245799 , 032-245766",สถานที่ท่องเที่ยว,3,13.51101,99.97225,70130.0,,,232,ราชบุรี,7004,ดำเนินสะดวก,700412,ขุนพิทักษ์,2024-07-15T05:31:41.669Z
33402,สวนเกษตรแม่ทองหยิบ,สวนเกษตรแม่ทองหยิบ จากภูมิปัญญาวิถีเศรษฐกิจพอเพียงของในหลวงรัชกาลที่ 9 เจ้าของสวนแห่งนี้ได้นำหลักการมาปรับใช้เป็นแนวคิดที่จะปลูกพืชสองอย่างในหลุมเดียวกัน ซึ่งปรากฏว่าได้ผลดี ,สถานที่ท่องเที่ยว,3,13.51947,99.9784,70130.0,https://dmc.tatdataapi.io/assets/c7145872-625a-4326-b871-fb2895f9ed9f.jpg,,232,ราชบุรี,7004,ดำเนินสะดวก,700403,ศรีสุราษฎร์,2024-07-15T05:30:17.497Z
29627,อุทยานแห่งชาติเฉลิมพระเกียรติไทยประจัน,,สถานที่ท่องเที่ยว,3,13.26743,99.55353,70140.0,https://dmc.tatdataapi.io/assets/b9a12671-b074-4294-bac9-8a2d59c2cb06.jpg,,232,ราชบุรี,7008,ปากท่อ,700810,ยางหัก,2024-07-15T05:29:15.392Z
31898,เมืองโบราณบ้านคูบัว,ตั้งอยู่ที่ตำบลคูบัว เป็นโบราณสถานที่ขุดค้นพบหลักฐานทางโบราณคดีหลายอย่างซึ่งชี้ให้เห็นว่า ดินแดนราชบุรีแห่งนี้ เคยเป็นเมืองท่าที่เจริญรุ่งเรืองในยุคทวารวดี,สถานที่ท่องเที่ยว,3,13.52833,99.81167,70000.0,https://dmc.tatdataapi.io/assets/41809b2f-bca3-4e67-abca-d05919df6286.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700101,หน้าเมือง,2024-07-15T05:16:30.297Z
23874,เขากระโจม,,สถานที่ท่องเที่ยว,3,13.76547,99.61308,70180.0,https://dmc.tatdataapi.io/assets/dce3056c-6979-49f9-81bc-8086b2276773.jpeg,,232,ราชบุรี,7003,สวนผึ้ง,700301,สวนผึ้ง,2024-07-15T05:12:55.311Z
33334,หุบผาสวรรค์,,สถานที่ท่องเที่ยว,3,13.37604,99.78683,70140.0,https://dmc.tatdataapi.io/assets/f7fab5a8-cc24-435e-bfdf-a23de2b1dbb6.jpeg,,232,ราชบุรี,7008,ปากท่อ,700803,ดอนทราย,2024-07-15T05:12:53.597Z
25466,อ่างเก็บน้ำห้วยท่าเคย,,สถานที่ท่องเที่ยว,3,13.28603,99.41494,70180.0,https://dmc.tatdataapi.io/assets/5195a5e1-4608-45ab-9d5e-28de3794577a.jpeg,,232,ราชบุรี,7010,บ้านคา,701002,บ้านบึง,2024-07-15T05:12:51.940Z
33450,วัดโพธิ์รัตนาราม,,สถานที่ท่องเที่ยว,3,13.8396,99.88668,70110.0,https://dmc.tatdataapi.io/assets/dd0caa4f-4fc6-4b16-a1a0-5cd73ffef6d5.jpeg,,232,ราชบุรี,7005,บ้านโป่ง,700504,ปากแรต,2024-07-15T05:12:51.307Z
6993,ถ้ำค้างคาวและวัดเขาช่องพราน,อยู่ที่ตำบลเตาปูน ห่างจากตัวอำเภอโพธารามไปทางทิศตะวันตกประมาณ 9 กิโลเมตร ถ้ามาจากตัวเมืองราชบุรี ใช้เส้นทางเขางู-เบิกไพร ไปประมาณ 17 กิโลเมตร,สถานที่ท่องเที่ยว,3,13.71906,99.77295,70120.0,https://dmc.tatdataapi.io/assets/4ed17616-42d6-46fb-8df0-2b01398ed21f.jpeg,,232,ราชบุรี,7007,โพธาราม,700715,เตาปูน,2024-07-15T05:12:50.205Z
16339,พิพิธภัณฑ์หนังใหญ่ วัดขนอน,,สถานที่ท่องเที่ยว,3,13.7265,99.84484,70120.0,https://dmc.tatdataapi.io/assets/bb022794-8569-4b8a-a155-d66cd7bc0a25.jpeg,,232,ราชบุรี,7007,โพธาราม,700712,สร้อยฟ้า,2024-07-15T05:12:48.940Z
33527,รัตนโกสินทร์ 1,,สถานที่ท่องเที่ยว,3,13.56633,99.82979,70000.0,https://dmc.tatdataapi.io/assets/f1e8ce55-591b-4060-96b7-e41f8a9fb34e.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700109,โคกหม้อ,2024-07-15T05:12:47.759Z
9816,ศตวรรษสยาม,,สถานที่ท่องเที่ยว,3,13.50406,99.96131,70130.0,https://dmc.tatdataapi.io/assets/c7dbaa73-9055-4e1b-b562-f0269055fba2.jpeg,,232,ราชบุรี,7004,ดำเนินสะดวก,700404,ตาหลวง,2024-07-15T05:11:56.901Z
24099,ถ้ำเขาบิน,ตั้งอยู่ที่ตำบลหินกอง ในเทือกเขาบิน มีเนื้อที่ประมาณ 5 ไร่เศษอยู่ในเขตป่าสงวนแห่งชาติ มีความลึกจากปากถ้ำถึงบริเวณลึกสุดประมาณ 300 เมตร แบ่งออกเป็นคูหาตามลักษณะหินงอกหินย้อยวิจิตรตระการตา ภายในถ้ำแบ่งออกเป็น 8 คูหา ,สถานที่ท่องเที่ยว,3,13.59198,99.66752,70000.0,https://dmc.tatdataapi.io/assets/b46858ed-b77a-4a3a-8445-b4fa650cfa6f.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700114,หินกอง,2024-07-15T05:11:56.160Z
11509,พิพิธภัณฑสถานแห่งชาติ ราชบุรี,ตั้งอยู่ริมถนนวรเดช ตำบลหน้าเมือง ใกล้กับหอนาฬิการิมแม่น้ำแม่กลอง อาคารพิพิธภัณฑ์เคยใช้เป็นศาลากลางจังหวัดมาก่อน สร้างขึ้นในสมัยรัชกาลที่ 6 เมื่อปี พ.ศ. 2465,สถานที่ท่องเที่ยว,3,13.54109,99.81766,70000.0,https://dmc.tatdataapi.io/assets/6f864e8e-62e8-475b-961b-fe4f18107752.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700101,หน้าเมือง,2024-07-15T05:11:55.286Z
19703,ตลาดน้ำเหล่าตั๊กลัก,,สถานที่ท่องเที่ยว,3,13.52138,99.95872,70130.0,https://dmc.tatdataapi.io/assets/c53ac17c-2d2b-4bc5-9385-a86db08cac97.jpeg,,232,ราชบุรี,7004,ดำเนินสะดวก,700401,ดำเนินสะดวก,2024-07-15T05:11:54.393Z
27692,ตลาดน้ำดำเนินสะดวก,หรือที่รู้จักกันทั่วไปในนามตลาดน้ำคลองต้นเข็ม เป็นสถานที่ท่องเที่ยวที่มีชื่อเสียงมากของราชบุรี อยู่ห่างจากกรุงเทพฯ ราว 80 กิโลเมตร ในราวปี พ.ศ. 2409 รัชกาลที่ 4 โปรดเกล้าฯ ให้ขุดคลองดำเนินสะดวกระยะทางกว่า 32 กิโลเมตร เชื่อมแม่น้ำแม่กลองที่บางนกแขวกกับแม่น้ำท่าจีนที่ประตูน้ำบางยาง และมีคลองซอยเล็ก ๆ มากมาย ทำให้ชาวบ้านในราชบุรี สมุทรสงคราม และสมุทรสาคร สามารถติดต่อกันทางน้ำได้สะดวก,สถานที่ท่องเที่ยว,3,13.52015,99.95878,70130.0,https://dmc.tatdataapi.io/assets/a178cc7a-0661-466c-97fe-a4aac4f19f3a.jpeg,,232,ราชบุรี,7004,ดำเนินสะดวก,700401,ดำเนินสะดวก,2024-07-15T05:11:39.231Z
15458,ตลาดโอ๊ะป่อย,,สถานที่ท่องเที่ยว,3,13.51963,99.31541,70180.0,https://dmc.tatdataapi.io/assets/5abfb78b-5d20-47bf-9fbc-4f39ce6a87d6.jpeg,,232,ราชบุรี,7003,สวนผึ้ง,700307,ตะนาวศรี,2024-07-15T05:10:48.869Z
33353,หมู่บ้านมอญห้วยน้ำใส,,สถานที่ท่องเที่ยว,3,13.59214,99.20592,70180.0,https://dmc.tatdataapi.io/assets/4fb6bec8-b0ac-44c5-9674-4e599f13a8fe.jpeg,,232,ราชบุรี,7003,สวนผึ้ง,700301,สวนผึ้ง,2024-07-15T05:10:48.233Z
33543,ภูผาแรด,,สถานที่ท่องเที่ยว,3,13.56858,99.77573,70000.0,https://dmc.tatdataapi.io/assets/c140d6ed-9266-4db5-b2bd-9109acb794c8.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700116,เกาะพลับพลา,2024-07-15T05:08:20.314Z
5052,เวเนโต้สวนผึ้ง,,สถานที่ท่องเที่ยว,3,13.54628,99.29134,70180.0,https://dmc.tatdataapi.io/assets/45312e2c-14d2-4dcb-813c-3df781b6cefe.jpg,,232,ราชบุรี,7003,สวนผึ้ง,700301,สวนผึ้ง,2024-07-15T05:06:52.329Z
12200,ไร่ปลูกรัก,,สถานที่ท่องเที่ยว,3,13.72013,99.90527,70160.0,,,232,ราชบุรี,7006,บางแพ,700602,วังเย็น,2024-07-15T05:05:41.258Z
16014,นิวแลนด์,,สถานที่ท่องเที่ยว,3,13.54289,99.30487,70180.0,,,232,ราชบุรี,7003,สวนผึ้ง,700301,สวนผึ้ง,2024-07-15T05:05:40.605Z
14662,ไร่องุ่นปัญญาสวรรค์,,สถานที่ท่องเที่ยว,3,13.61816,99.21876,70180.0,https://dmc.tatdataapi.io/assets/66609b62-4982-4beb-99c9-d54567870f0c.jpeg,,232,ราชบุรี,7003,สวนผึ้ง,700301,สวนผึ้ง,2024-07-15T05:01:04.336Z
2668,วัดป่าพระธาตุเขาน้อย,ตั้งอยู่ที่หมู่ที่ 1 ตำบลบ้านคา ห่างจากกิ่งอำเภอบ้านคาประมาณ 500 เมตร เป็นที่ตั้งของเจดีย์บรรจุอัฐิธาตุของหลวงปู่เทสก์ เทสก์รังสี อันเป็นที่เคารพนับถือยิ่งของพุทธศาสนิกชน บนเขาเป็นจุดชมวิวที่ใกล้เทือกเขาตะนาวศรีมากที่สุด,สถานที่ท่องเที่ยว,3,13.43,99.40833,70180.0,https://dmc.tatdataapi.io/assets/d0e8e883-3155-4cd0-b7d3-ec92d5ea5113.jpeg,,232,ราชบุรี,7010,บ้านคา,701001,บ้านคา,2024-07-15T04:59:35.220Z
3599,วัดเขาวัง,,สถานที่ท่องเที่ยว,3,13.52943,99.79493,70000.0,https://dmc.tatdataapi.io/assets/9993087e-2039-4919-8ce3-8ddfbf5ae96b.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700101,หน้าเมือง,2024-07-15T04:59:25.947Z
5014,ไร่กุหลาบอุษาวดี,** ททท. เพชรบุรี แจ้งว่าไม่ได้ปลูกกุหลาบแล้ว กย 51** อยู่เลยจากน้ำตกเก้าชั้นไปอีก โดยเดินทางจากตัวอำเภอสวนผึ้งประมาณ 19 กิโลเมตร แล้วแยกไปทางบ้านห้วยน้ำใสอีกประมาณ 3 กิโลเมตร,สถานที่ท่องเที่ยว,3,13.58342,99.21572,70180.0,https://dmc.tatdataapi.io/assets/04f2cbcb-aea8-4b7e-97e2-e4a746ee20ec.jpeg,,232,ราชบุรี,7003,สวนผึ้ง,700301,สวนผึ้ง,2024-07-15T04:59:09.436Z
7066,พุน้ำร้อนไทยประจัน,(อันเดียวกับน้ำพุร้อนโป่งกระทิง) เป็นบ่อพุน้ำร้อนที่ตั้งอยู่ในอำเภอบ้านคา มีอุณหภูมิในบ่อ 65 องศาเซลเซียส หากผู้มาเยือนสร้างคลื่นเสียงด้วยการปรบมือ น้ำร้อนในบ่อจะมีฟองอากาศพวยพุ่งออกมา,สถานที่ท่องเที่ยว,3,13.26777,99.55386,70140.0,https://dmc.tatdataapi.io/assets/e22d3469-97a0-4a5d-a3ff-3cee5b43c7c3.jpeg,,232,ราชบุรี,7008,ปากท่อ,700810,ยางหัก,2024-07-15T04:58:55.354Z
9252,สวนป่าสมเด็จพระนางเจ้าสิริกิติ์,จัดสร้างขึ้นเพื่อเฉลิมพระเกียรติสมเด็จพระนางเจ้าสิริกิติ์ พระบรมราชินีนาถ เนื่องในวโรกาสเจริญพระชนมพรรษา 5 รอบ เป็นศูนย์รวมพันธุ์ไม้นานาชนิดอันมีค่าทางเศษฐกิจและเป็นแหล่งศึกษาทางธรรมชาติที่ดีเยี่ยม,สถานที่ท่องเที่ยว,3,13.40794,99.28068,70180.0,https://dmc.tatdataapi.io/assets/17fc7cf7-7bbc-4730-bf24-89032dc0e03d.jpeg,,232,ราชบุรี,7003,สวนผึ้ง,700307,ตะนาวศรี,2024-07-15T04:58:47.688Z
10925,รอยัลไทย แฮนด์ดิคราฟ เซ็นเตอร์,ตั้งอยู่เลขที่ 240 หมู่ 6 อยู่เลยจากแยกบางแพไปประมาณ 11 กิโลเมตร (ทางหลวงหมายเลข 325) บริเวณหลักกิโลเมตรที่ 15 เป็นศูนย์แกะสลักไม้สักเป็นรูปแบบต่าง ๆ ,สถานที่ท่องเที่ยว,3,13.55217,99.96886,70130.0,https://dmc.tatdataapi.io/assets/ad0cd3c0-862f-4958-8e4f-7cc0fbf77490.jpeg,,232,ราชบุรี,7004,ดำเนินสะดวก,700405,ดอนกรวย,2024-07-15T04:58:35.733Z
23693,สวนสัตว์เปิด สถานีวิจัยการเพาะเลี้ยงสัตว์ป่า เขตห้ามล่าสัตว์ป่าเขาประทับช้าง,ตั้งอยู่ที่ตำบลปากช่อง ไปตามทางหลวงหมายเลข 3087 (ราชบุรี-จอมบึง-สวนผึ้ง) กิโลเมตรที่ 18 อยู่ในความดูแลของกรมป่าไม้ ภายในบริเวณมีผืนป่าธรรมชาติบนเขาประทับช้าง,สถานที่ท่องเที่ยว,3,13.52802,99.81294,70000.0,https://dmc.tatdataapi.io/assets/91908ee6-ecce-42ea-aa8b-0d40b208aa72.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700101,หน้าเมือง,2024-07-15T04:58:10.492Z
30199,บึงกระจับ,ตั้งอยู่ที่หมู่ 4 ตำบลหนองกบ เป็นบึงน้ำจืดขนาดใหญ่ เป็นแหล่งเพาะพันธุ์ปลาน้ำจืดและที่บึงนี้มีการเล่นเจ็ตสกี พายเรือแคนู มีพื้นที่ครอบคลุมอยู่ในเขตอำเภอบ้านโป่งและอำเภอโพธาราม,สถานที่ท่องเที่ยว,3,13.80463,99.9272,70110.0,https://dmc.tatdataapi.io/assets/8254251b-1b51-4653-836c-cda0f05923f7.jpeg,,232,ราชบุรี,7005,บ้านโป่ง,700505,หนองกบ,2024-07-15T04:57:41.994Z
3125,พิพิธภัณฑ์พื้นบ้านวัดม่วง,ตั้งอยู่ภายในวัดม่วง ตำบลบ้านม่วง ริมแม่น้ำแม่กลอง วัดม่วงเป็นวัดเก่าแก่ ตามประวัติบอกไว้ในคัมภีร์ใบลานเขียนด้วยอักษรมอญว่า มีอายุอยู่ในปลายสมัยกรุงศรีอยุธยา ในช่วงเวลานั้น ชุมชนบ้านม่วงและบริเวณสองฝั่งลุ่มแม่น้ำแม่กลอง,สถานที่ท่องเที่ยว,3,13.76957,99.8442,70110.0,https://dmc.tatdataapi.io/assets/10b79d60-8339-4f02-a39b-787ee2242e6d.jpg,,232,ราชบุรี,7005,บ้านโป่ง,700510,บ้านม่วง,2024-07-15T04:57:08.175Z
6274,เดอะ ซีนเนอรี่ วินเทจ ฟาร์ม,,สถานที่ท่องเที่ยว,3,13.50976,99.28931,70180.0,https://dmc.tatdataapi.io/assets/85f79c32-83f3-4817-82f1-2ae45d3f1b7a.jpg,,232,ราชบุรี,7003,สวนผึ้ง,700307,ตะนาวศรี,2024-07-15T04:56:57.320Z
8129,สุนทรีแลนด์,,สถานที่ท่องเที่ยว,3,13.65347,99.90478,70120.0,https://dmc.tatdataapi.io/assets/28381daa-2af5-4d6c-a71d-0dc734cf7c8a.jpg,,232,ราชบุรี,7007,โพธาราม,700707,บ้านสิงห์,2024-07-15T04:56:39.509Z
8365,สวนศิลป์ บ้านดิน ราชบุรี,(เป็นที่พัก) ศิลปะสถานท่ามกลางธรรมชาติ ในเนื้อที่ 3 ไร่ ตั้งขึ้นที่ตำบลเจ็ดเสมียน ย่านตลาดโบราณ,สถานที่ท่องเที่ยว,3,13.65093,99.83272,70120.0,https://dmc.tatdataapi.io/assets/8566fe08-e1f4-4275-aab1-e602bc76e6f9.jpg,,232,ราชบุรี,7007,โพธาราม,700709,เจ็ดเสมียน,2024-07-15T04:56:36.764Z
12242,โป่งยุบ,** ททท. เพชรบุรี แจ้งว่าสถานที่ไม่พร้อมด้านการจัดการ ** ตั้งอยู่ที่บ้านเลขที่ 99 หมู่ 6 บ้านท่าเคย ตำบลท่าเคย อยู่ในพื้นที่ของชาวบ้าน เป็นสถานที่ท่องเที่ยวทางธรรมชาติที่มีลักษณะแปลกตา ในเนื้อที่ประมาณ 60 ไร่ เกิดจากการยุบตัวของแผ่นดินทำให้เกิดลักษณะโตรกผาคล้ายกับแพะเมืองผีจังหวัดแพร่ เปิดให้เข้าชมทุกวัน ตั้งแต่เวลา 06.00-18.00 น. อัตราค่าเข้าชมคันละ 30-50 บาท หากมาเป็นหมู่คณะต้องแจ้งล่วงหน้าก่อนเข้าชม สอบถามเพิ่มเติมได้ที่ โทร. 0 1256 2550,สถานที่ท่องเที่ยว,3,13.51263,99.35631,70180.0,https://dmc.tatdataapi.io/assets/0cb97eb5-1c09-4699-971e-09e73b653e69.jpg,,232,ราชบุรี,7003,สวนผึ้ง,700304,ท่าเคย,2024-07-15T04:56:26.729Z
24820,จิปาถะภัณฑ์สถานบ้านคูบัว,ตั้งอยู่หมู่ 6 ตำบลคูบัว บริเวณวัดโขลงสุวรรณคีรี เป็นพิพิธภัณฑ์ท้องถิ่นของชุมชนบ้านคูบัว ด้วยความริเริ่มของชุมชนหลายองค์กรในพื้นที่ ภายในอาคารแบ่งออกเป็น 2 ชั้น จัดแบ่งออกเป็นห้อง ๆ ชั้นล่างจัดแสดงศิลปวัตถุโบราณสมัยทวารวดี หุ่นขี้ผึ้งจำลองการริเริ่มโครงการพิพิธภัณฑ์,สถานที่ท่องเที่ยว,3,13.48719,99.83473,70000.0,https://dmc.tatdataapi.io/assets/f43b9ffc-d8f4-416b-a3bf-1e8678d187a4.jpeg,,232,ราชบุรี,7001,เมืองราชบุรี,700120,คูบัว,2024-07-15T04:55:49.683Z
29694,สวนสาธารณะจักรีอนุสรณ์สถาน,ตั้งอยู่บริเวณเชิงเขาแก่นจันทน์ ริมถนนเพชรเกษม เป็นสวนสาธารณะ สถานที่พักผ่อนหย่อนใจและเป็นที่ประดิษฐานพระบรมราชานุสาวรีย์พระบาทสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช อันเป็นอนุสรณ์สถานเพื่อสักการะและรำลึกถึงพระองค์,สถานที่ท่องเที่ยว,3,13.52207,99.78964,70000.0,https://dmc.tatdataapi.io/assets/7bcd87fd-8a51-40e6-9979-bd64875c73e2.jpg,,232,ราชบุรี,7001,เมืองราชบุรี,700103,ดอนตะโก,2024-07-15T04:55:30.156Z
